item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,condition,seed,exemplar_seed
066aed0ead8c9035,aa2995d78e8f7a69,c7e812ba621d50b1,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
0216aafa2b83ec54,17625c4356ea695a,71431319a2fe6399,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
8eb8d28e7d03cee9,397c725b4564ac87,e63f0256ef22dfc0,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
30c0b124b1248b2b,444d841db375bca2,982841c160b7e98d,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
a7b73898d2670b3a,19195a56f2ff06f2,518431d5774915a5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
bcf7c43d5802651e,8e83f7c48e854bce,b90f6e694a8ac4a0,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,[[C]],1,,finetuned,44,
95e87d67349035f9,233a534b7613e364,ef8eabdcc218a748,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
8b55910bde75d274,8e773677eea96232,d63515436c0c234f,OpenToM,location-cg,Belief,Location False Beliefs,B,A,[[A]],0,,finetuned,44,
7a14c97af05108c0,19078cced6e85da5,9733711c4bd3d12f,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
2f34eacb383a99d8,938ba925f6b442b1,f2cfa8affb7e1a85,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
3ee53e06f8034a4c,94f7d68abf5cad27,5e59b4b627867849,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,[[C]],0,,finetuned,44,
ddfea9464adc34a6,f797cdf513542e0b,3a6cab1f061a9f36,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,[[C]],1,,finetuned,44,
1e868739c86eca81,89cac44f7c99eda3,7c27e3846cde5249,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
ffd86c129fd01fce,b1fc24ae7140ef6f,20f7b03855153d4f,OpenToM,location-cg,Belief,Location False Beliefs,A,A,[[A]],1,,finetuned,44,
acdb14f8cde2ba89,ad2ed0ae3f9ce15a,2c1b7bb33349b577,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
a60ca2eb637afaaa,1c32190a5e036141,205e0960bb470378,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,[[A]],0,,finetuned,44,
37218628c3eb8e7f,13c398c34598b901,f20cd61bdefadcd2,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
9bfbca958d953971,74d2056a05530ff7,b213b8e0bfc9587a,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
4a35e77e7ad05093,2907b85dc6714fa9,0b0b9e95b41bf3f6,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
0c60e9ebb3981435,31abb59652c92853,4db8536a651cc32c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
2daf8f0501f630cf,f660c8d8e067680c,2ac066941241c0fc,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
5431111c627e0c62,70976797df889811,aaffccfbdd3b7ab9,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
ec4eba3f623f9abc,2e5ad53d8207fe5d,618bc4fba60b9e99,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f8a5529a8a1e3114,de91224062f6abe4,d1fb8818e9b49000,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,[[A]],0,,finetuned,44,
a57c1a58c23ba57f,1961ce0d5a1410b8,ab07df84ee429b41,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
39a94c80701ab1d7,75a33f42c411bc86,aa1352074262282c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
4ecfbf41a07f5dcf,6a9f9a39904bc34a,b0d3b59be331ed6f,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
0ba1ebeac381eaac,6be0d21f0efaf782,3c030e36203c7d47,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
54a24396fba12acb,103e81b6441034f5,e43793f356cf5f71,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
330b73d53ba97012,d5ba176d1d2d55b5,402101e517dc7720,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
e6e831665f1385b2,325835a387680d5f,37dbbc5b574c5948,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
716d1793a910a7db,d9cf155e6df90df0,79c73730359fc6f5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
279e2ca551c8d456,c4d79a6d57812466,4514f14f7a31d3da,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
574b662136f3e5ea,95f4d742ae546da1,90071ffe63fd12b5,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
bf8bcc15d1d3ff1f,4c1a66f62e90f687,0aab5a5e0ba3a2a3,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
987a742c1a518b95,e8ae3e8989faf767,435d2a9427aec5ef,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
8ad6c698e60b8512,92c1691a0feaf746,c986ccd644df3b43,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
11307e2cc6bcfee8,9bd801d3b504ce15,5b606103b75b877b,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
a6f46cfed571d521,8ddeb025a0ef9c89,31f3a322ac3404ca,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
68ab524a908b7c74,4b48b2800455191d,f1f5dc13b3df4ecd,OpenToM,attitude,Emotion/Attitude,Attitude,A,C,[[C]],0,,finetuned,44,
c00e5b1a13a2f281,e0f9df2c9664f95f,492bb509a76dbbe1,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,[[B]],0,,finetuned,44,
82f09a1c1ec93442,155940bf2f8f7abd,ff802852fd1d3f53,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
584cf2765750f982,d57fd054b9f6621c,ce935f4ca0de1c4e,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,[[B]],0,,finetuned,44,
d4e8c2e933ee3079,f5e2021f34946a6a,3977c55a00ef3216,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
e90a842a2899ee57,e7092d96b7f87dd2,dfaa89153a8adcba,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,[[C]],1,,finetuned,44,
40bdddc3bfecbc64,cc04cf9e5885fde6,908654182c9a2441,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
22a5abe5a1669bc8,bd2f7d2d3eb74b73,7701c7aa6259aeac,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
95d7f72e4dd9b9a0,fec211760f82e3e2,7ff712e1eb02f871,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
dd30979718b65f77,971495d879c0e7c1,5af4b53f45e38b78,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
c83b589f40200292,71ef0ec4d8f75337,c3ea1f7ce845d8d0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
5c99e41c7f8253c0,fee19d36172ddc94,d6bb03ee691abc95,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
30f8cc428d37361b,e3b111c381da0151,828d565a10cd4041,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
ee6b568e9e060deb,3949da9ec52f7210,ae5167ff1787d672,OpenToM,location-cg,Belief,Location False Beliefs,A,A,[[A]],1,,finetuned,44,
7956e0d6502ddc77,30e3f83d4ecec914,d8f76edc028b5a92,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,[[B]],0,,finetuned,44,
5bcd8e710f5caab5,2eeffef2e67c8c6a,4bee8c2ec2d5aa70,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
228fd75e7a1a90c5,b272473e30d15907,e61d11146109c296,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
82f92c6d2b962d15,29fcbf3de0705f33,f8af9087ecaa5658,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,[[B]],0,,finetuned,44,
24482b4836867486,931a3c883fd032e2,3398adfcedb31686,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
5909226e925b001b,4bf04d5d7bf6b14a,aeaa6876d4c10ea2,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
7ff4b639566fad03,acfd748744e9e720,b599b2c61e751121,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
9aa9acb94d29e7a0,ae8912eaaa2a5d5f,11556950c0e692fb,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
ff5305fbea6aeab4,1eef61a11e6ef2e3,49e1540a4d99556c,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
2cb24bfc9c9a6580,decd1923da612a42,03e2bc0fa2f900ea,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
5eca1b2727471fdd,659f224d9ffd4be3,e7c3a3d157fe3717,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
f4acbbabe8a6bd46,ac5ba3395d86628e,828d565a10cd4041,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
73505873cb5773cb,1a5695be3dbf7b1d,e59da918bb663a34,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
58e01d56bb5b52a5,0aca080df1a6ba81,547a8a61c36c002a,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
d7e312ecea6ba173,c7dbe3c81a257485,559b016be3930060,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
81e6763b990c15fd,9df3673173f20d46,3147dc1de416ed21,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
8261b34388c28a2e,937523a32dc3bfc6,18935f1d74f00ce4,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
60ca4b89d56cd0d6,441e08b1a2f42fc1,aae74e6d47944a34,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
bde35c78d1a37ef2,a30afface23b226f,8c0443b06abb4654,OpenToM,location-cg,Belief,Location False Beliefs,A,A,[[A]],1,,finetuned,44,
712bfcd86f8e6fa1,7a6fe96d51eac5cd,c07218336361b786,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
91e003c5cd72992b,8ca599c4e877e66b,a3243da0885e9f86,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
1a256c0d454bcb00,78f7d6d7746cd52c,f3646107e79ea1c6,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
5c033d424a0d81c7,7479653bd290b69b,fa0ad4a59cad13d5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
ad72196732ca5260,f51212fcb91760a4,ab07df84ee429b41,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
557c1b40bb80bff5,d92ab6658184743d,4d2c68edf75e77d9,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
525292c54494042b,4348951e2b27e5ef,6317e04c2ea40146,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f3ccf78f99af3440,cd1c0488bb4a3237,b07dd20ebe06c82a,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f3060b9e17d0b699,1813830f01cdfabc,5d5b1e5520410fc9,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
634c0ad2396f22de,a5edea9285aaca7a,e5a1d17080c82243,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,[[C]],1,,finetuned,44,
a39b005a8c75b460,ecf49ad839bb1e27,3f8487bace10b89b,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,[[A]],0,,finetuned,44,
3f6e7248c39b3937,f03e1f36a7c131fc,87763daae240a423,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
79dbccee5993fda5,e6230ce27ea9377b,3d6df1b81c72dbc4,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
fd8a643fac49b4b1,6bf437b0f91618e8,26136348268979ef,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
70e95f3a2ade0497,4084725509bdde91,0400d1e08b45beda,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
fd9dbd60e5cda063,898b745eee793223,3e4a9eaef6ce51d2,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
722a9f2bbbe2ab2f,633f1ebfcc7e6c8f,103f67754e356c3c,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
bdeb0ccff10e9d15,d57f76adacc4a55b,4a5938cd894fa658,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,[[A]],0,,finetuned,44,
8a07ec2d2c0cb14f,d3e4943a3b568bff,10eca098a4f7d6a9,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
6e7ffc9a5627bd59,87f5070b73a87c56,39e372eea69ce4a1,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
15fd0e0ab478d89d,01141fdf24291646,5be788c1b95e7abc,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f0895bfe08a54e4d,5faf200cf1101ccd,b8aa99cc6aec6de0,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
d7b4afa92f0e9260,b228df417be97729,7001d04bda85526a,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
2c59a305ba7a9893,858fde29de76440a,7a17b956a50a04bd,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
88d39e101695688e,72b5e2282ef4bbbf,5b1e7f22551979f6,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
64f9aa3168b4cf53,df1c424913eb9654,8e34015a2ee36a5c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
31e4e072a8c33b27,8b01ba332fd64e9d,720628427bde1b5a,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
baf458c044fa9ff5,3fba16d84b3b89b0,7973ee623f627079,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
5a2d94fc63b9fa84,16822fa8af18fd7e,51009dd9eee44551,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
53104adf22ce34e2,1e780b3f3e99b286,dfaa89153a8adcba,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
da3b968f6a96f884,999ac7b982b3e1a8,9bdb20618ce944b8,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
aec2d8e56c591316,f7b9e97f2835d9e3,b1cf61f81bcf4d72,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f21b7af34077b277,169a38ce46a62647,7b5d2fcd4d528396,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
1de0921df4de9eaf,453fda733440372b,4df411d0a8b7de69,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
9552ea35777b1eb5,2d917da333c737ec,e0ab77644f34553a,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
2710b3bfc1ecdaac,0917882d19d60780,ce935f4ca0de1c4e,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
e1181d3585227304,8b5f370601c6615a,1f052ea063166fee,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
6779e8763c38a889,06a5c37af45ead63,2d185ad562cd78d0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
c793e2a40e430d93,51552247803d5622,1780ce076c25e99f,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
b9a492c43aa70183,b4b17c7c0d103866,2c90b8f996b16e45,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
0c68031920541773,335259e990a76401,435d2a9427aec5ef,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
0c1f800c927caf0a,92c374085185877f,901f781b7765f9b6,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
5c754966ba756b9b,309217bc41eef262,827af9a242833ba2,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
ce00829f4abbe8f6,a956c88293b1ddbc,6d8b9ea520f55cfd,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
5f152b0c6cd879c8,2ecdef3626596912,542f39a43485b049,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
180a97ffab9df86b,58859e27ed5e8b96,44f1ba074dbf6cff,OpenToM,attitude,Emotion/Attitude,Attitude,A,C,[[C]],0,,finetuned,44,
449de5cfc16263d4,9b69f9b03e814045,44e4e458bb776aff,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
411cfe7aa4474d8b,e582d4cddf4f1dca,72d98194d3fc9303,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
5fd54c540c620b67,2625cb91ba01ab84,8e454b31a5a28b8b,OpenToM,attitude,Emotion/Attitude,Attitude,A,C,[[C]],0,,finetuned,44,
9f83d302168674de,22e414040e38a2c8,e12663dd13d4f280,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
e32cded5b119cf32,3a3eb03b3648182d,2578ce08edca4a53,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
8494fdc1f7009ded,991fcdefc73e3e14,1d97e4598f6de11f,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,[[A]],0,,finetuned,44,
0296c14d7a97e620,d61466a6c2866560,8d98c9db708d1600,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
f324a25b404c2523,f94ce43f0d0cd1c9,887090949e983316,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
6270549e13c57eb3,9293df8bff9f5957,d66de4ea477b6a15,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
502dd0e76908db83,099c170168f7cee2,b2622dcff6f1ca37,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
a959f8b131b3da06,ba0a1d19e16b2757,932dcf72dcc80925,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,[[B]],0,,finetuned,44,
e89d9ab7ea6ced78,33b876dbc29cc955,72d98194d3fc9303,OpenToM,location-cg,Belief,Location False Beliefs,B,A,[[A]],0,,finetuned,44,
f79b9d7f769b069a,e41438974291ac2b,9f811bf18fe19b4b,OpenToM,location-cg,Belief,Location False Beliefs,B,A,[[A]],0,,finetuned,44,
db961585b9930c81,9a421e17c2e8f083,b2622dcff6f1ca37,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
c849126c498bfe9c,a0f9592f36b008dd,22419a5f3b21692c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
68fbcb1af328c5e5,64302fe307a9049b,aae6f28650a67b66,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,finetuned,44,
97aec0fb679daa29,a1c31a0924ac935f,89f73aa139137740,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,[[A]],1,,finetuned,44,
3953c90eab67118f,c544de3a5bf00d57,d64e855813ab97b5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
e9fed2adaa14e76c,08ec4f30819d1cb1,4816945f3cf105c7,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,[[B]],0,,finetuned,44,
b214df1cb4abccce,b7f4affa62ecc064,4da072c6042237be,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
83aecc0325328f4a,2840342a48c3e401,3a6cab1f061a9f36,OpenToM,location-cg,Belief,Location False Beliefs,B,A,[[A]],0,,finetuned,44,
eab4313e1997ce20,2c7d8e38fac11b6a,95d740d6fab832f1,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,[[B]],1,,finetuned,44,
a874a28708e8f715,e4238e48c9d1d16c,7378c98c4ee45263,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,finetuned,44,
