item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,condition,seed,exemplar_seed
127a86fe7aa39aeb,ad284b78981c9251,cd54af08275707c4,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,A,[[A]],1,,groupsplit_finetuned,,
1d8ed0e297583cb4,c97d77532fd8a4ce,cc43e41e768ba63b,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1,,groupsplit_finetuned,,
25103642bd18e366,8f377b5c547c4718,cc43e41e768ba63b,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,A,[[A]],1,,groupsplit_finetuned,,
38a99d596b739f66,988b1cb0e925cc5b,9f8af2be1d583a15,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1,,groupsplit_finetuned,,
bd5e296a81611c87,22721e3a1371b641,9f8af2be1d583a15,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,B,[[B]],1,,groupsplit_finetuned,,
6d247447ad7b1260,e79ce4f2e9940635,51751075455ca64e,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,B,[[B]],1,,groupsplit_finetuned,,
ad8b2b6498433c3a,0a15ec1880d54f0f,51751075455ca64e,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,C,[[C]],1,,groupsplit_finetuned,,
5f7393bdf74309ea,1eb638b8aa2ff7b6,13647b52a8d17420,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1,,groupsplit_finetuned,,
251e4073e3714dd5,cb5bc616170ee596,13647b52a8d17420,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,D,[[D]],0,,groupsplit_finetuned,,
61f95689b0a1393e,d97232d99ada4811,cdd053d09812b098,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,A,[[A]],0,,groupsplit_finetuned,,
b4c462e308bf7bf5,d8056a5dd3b0837c,cdd053d09812b098,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,C,[[C]],0,,groupsplit_finetuned,,
21c15943a25bfa25,c8474c33b570f21f,ff4508c6b0c56bf0,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,B,[[B]],1,,groupsplit_finetuned,,
9a635bec75332014,126e521c935b50f9,ff4508c6b0c56bf0,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,C,[[C]],1,,groupsplit_finetuned,,
f65c8c62a8646b7b,b736615c69660fa7,7c4acf198e5554a3,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1,,groupsplit_finetuned,,
95d4785374c5f211,a146e6edaa1ff94b,7c4acf198e5554a3,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,C,[[C]],1,,groupsplit_finetuned,,
a655b555a859c0c6,b928f8d35e33d0b2,f57aa75dab81a2e0,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,C,[[C]],0,,groupsplit_finetuned,,
eab5ab2a64b5b7ac,cee35cb6e4976f9e,f57aa75dab81a2e0,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,A,[[A]],1,,groupsplit_finetuned,,
ddcd9732920e0955,d956e09ad20e8931,d6183794f6b65289,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,B,[[B]],1,,groupsplit_finetuned,,
e4608ad89852e393,c5affac924b4e24e,d6183794f6b65289,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,D,C,[[C]],0,,groupsplit_finetuned,,
44c156d85d0b0b54,e7e8d50d00cade92,b20f0c3de1facc02,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,D,[[D]],1,,groupsplit_finetuned,,
9188a4b6c62531b9,2e4bfdcd0344635a,b20f0c3de1facc02,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,C,[[C]],0,,groupsplit_finetuned,,
9a52d1f3712baed6,95c15ce1bb1ae712,856d6d6261e60969,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,C,[[C]],1,,groupsplit_finetuned,,
5a348c05ae3c9022,a755cf7b87bc94dc,856d6d6261e60969,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,C,[[C]],1,,groupsplit_finetuned,,
aad09b9e4d34693a,564a150ce9f91922,d5558abd0fe9fec7,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,A,[[A]],0,,groupsplit_finetuned,,
01298cfe2b412ef6,b8e5141856cd63d7,d5558abd0fe9fec7,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,A,[[A]],1,,groupsplit_finetuned,,
421eaa78793b06e7,1b4cc3d912d5d047,45451d91c8e961a1,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,D,[[D]],1,,groupsplit_finetuned,,
395ae24cdca34c26,3f93038af9411479,45451d91c8e961a1,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,C,[[C]],1,,groupsplit_finetuned,,
4cad06d224c6eb03,c77a7e40024cacdf,670d7686967f661e,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,B,[[B]],1,,groupsplit_finetuned,,
0fff4207cee34606,74f04c906cb5fef8,670d7686967f661e,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,D,[[D]],0,,groupsplit_finetuned,,
03330981d50b8335,970416295eae1ca8,89e3ddb0f88c76e7,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,B,[[B]],0,,groupsplit_finetuned,,
a84eab3f790dbf63,53989269e11e66e2,89e3ddb0f88c76e7,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,B,[[B]],0,,groupsplit_finetuned,,
bd989217a417baf3,3d5547aad69ee7bc,f5212afc9915ae20,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,B,[[B]],1,,groupsplit_finetuned,,
be52d3dc1df078b5,ec9a09c671b6f07e,f5212afc9915ae20,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,B,[[B]],0,,groupsplit_finetuned,,
edeefc3e1ba22512,42c7463723e269a3,fc72635f65432235,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,B,A,[[A]],0,,groupsplit_finetuned,,
ccd855dafb05ea28,d66cfdf76fbe6272,ca7efb312c084728,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,A,A,[[A]],1,,groupsplit_finetuned,,
e0fb770261d70709,885455febff20a9d,597bea597fc18d6a,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,A,B,[[B]],0,,groupsplit_finetuned,,
0b153f311d7df6bd,8d1316f3adac6949,809edb9221da5c5c,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,A,D,[[D]],0,,groupsplit_finetuned,,
755fc84d2f05d776,ab3074a8a802c1af,df2c89e08273968c,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,C,A,[[A]],0,,groupsplit_finetuned,,
6012cfb15d27d8a2,76dac36ffcbff7db,6437f06330eed90b,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,D,D,[[D]],1,,groupsplit_finetuned,,
2afbcf7ac966ffa1,5f9674541210cc95,b5aca06800d15acc,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,D,B,[[B]],0,,groupsplit_finetuned,,
2ec0d40c9bd7da4a,e7dd277964c9734f,1e6034fb6b44d172,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,A,B,[[B]],0,,groupsplit_finetuned,,
8b1f9c18c7d751db,a4e2099142b20504,ac7d692e5b1afa7c,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,B,C,[[C]],0,,groupsplit_finetuned,,
747194bba08272e3,d82075e59e8b1269,a4359bde54c036f0,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,A,A,[[A]],1,,groupsplit_finetuned,,
13bc6f84538a00a4,74adba9ec92f0649,867729ad6f0ca02c,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,C,D,[[D]],0,,groupsplit_finetuned,,
8bc06c2a9fa18249,04df432cffc3257a,e3abd36d5dafcf70,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,C,B,[[B]],0,,groupsplit_finetuned,,
5ff5e310c195558d,1718eeb6514de04f,1ba39052b924e214,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,D,[[D]],0,,groupsplit_finetuned,,
d2a507dc97ca091b,133ba2984406e319,1ba39052b924e214,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,D,[[D]],0,,groupsplit_finetuned,,
0a03ebd74966f262,d1c3304a36d2a246,cc6a17388207d9d0,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,B,[[B]],0,,groupsplit_finetuned,,
2378fe718ad32d63,737c899ee6e202fa,cc6a17388207d9d0,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,B,[[B]],0,,groupsplit_finetuned,,
e21988df2339eb01,e59cd56a58d5e0d3,ab35902705aa1245,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,B,D,[[D]],0,,groupsplit_finetuned,,
d82d2b850c67b291,dfc47d252002d0a0,ab35902705aa1245,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,C,[[C]],1,,groupsplit_finetuned,,
1c57c5a6a99d7d34,b476009ad813875c,db1ad5ca0847f410,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,A,[[A]],1,,groupsplit_finetuned,,
bcb60d4c2f923359,cc2353120120e4da,db1ad5ca0847f410,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,D,[[D]],1,,groupsplit_finetuned,,
356a0b0bd48dd72f,23513ca47f24ac14,e2a145a4b14c9f97,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,A,[[A]],0,,groupsplit_finetuned,,
0266ece17ab5891f,476d767383d82c46,e2a145a4b14c9f97,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,C,[[C]],1,,groupsplit_finetuned,,
580869efe77b08dc,b32c565ce20fadbd,6d5fcb73935800af,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,A,[[A]],0,,groupsplit_finetuned,,
b213ac8b08001f8e,5c6a09689cff6108,6d5fcb73935800af,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,A,[[A]],1,,groupsplit_finetuned,,
6d89bf5212285995,0459b71c67a96683,398e05676cbe2af4,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,C,[[C]],1,,groupsplit_finetuned,,
cdca13ea02f70b32,472125e2c24e0505,398e05676cbe2af4,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,A,[[A]],1,,groupsplit_finetuned,,
959b123d168c0006,a6ed4fee03ea8952,de8302e1f1a43fe4,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,D,[[D]],1,,groupsplit_finetuned,,
5f0f901d31eeb434,9b576675a670d981,de8302e1f1a43fe4,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,B,B,[[B]],1,,groupsplit_finetuned,,
e91f1d7c5bf50126,77431bd5d8ea23f4,afdda81985aa72c8,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,C,C,[[C]],1,,groupsplit_finetuned,,
d4a3bcdc9a908172,cc8d5e9a66b6afcb,afdda81985aa72c8,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,A,[[A]],1,,groupsplit_finetuned,,
8b48db58959cd10b,3e3261152cdf2c64,f85db1505acc7472,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,B,[[B]],1,,groupsplit_finetuned,,
4b93fa509179a2ac,83f7bb6e41ec0208,f85db1505acc7472,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,A,A,[[A]],1,,groupsplit_finetuned,,
de760bc2683b6a5a,a5b2b515f0c9b46e,2df5a81bb6d4761e,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,C,C,[[C]],1,,groupsplit_finetuned,,
56a835ebd76fe940,40ac52593d59ff89,2df5a81bb6d4761e,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,B,[[B]],1,,groupsplit_finetuned,,
ec995c26b2734ffd,4e606c6e83b5d9ec,067e92865d1c8c3d,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,C,C,[[C]],1,,groupsplit_finetuned,,
1d048f84b35341d2,8ec9069adfa0b705,067e92865d1c8c3d,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,A,A,[[A]],1,,groupsplit_finetuned,,
e5269ee3f76bed0b,28990a9714a3c03b,b5297fa104b7ff5b,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,C,C,[[C]],1,,groupsplit_finetuned,,
fcf43bdd24ade15f,d25969f3fff3bc6b,b5297fa104b7ff5b,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,A,[[A]],0,,groupsplit_finetuned,,
5eb4725e403be216,ad0cb262ee0074ef,09e670af37ed38d1,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,D,C,[[C]],0,,groupsplit_finetuned,,
bbbe2f36a7611f91,6110447a18da5a1a,74592f345723a0bf,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,A,C,[[C]],0,,groupsplit_finetuned,,
9a8d99303148c4a0,ab893bac11d63df3,4610e5e190980b14,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,B,B,[[B]],1,,groupsplit_finetuned,,
b37bb21de1ae17fa,8c2334d850f5725d,8046f733412c06b8,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,C,C,[[C]],1,,groupsplit_finetuned,,
0cf8c67436096331,1ea5df157e830d8b,20b3b41d21a4e3be,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,D,D,[[D]],1,,groupsplit_finetuned,,
b5d0e928250ff5fc,4e76c5c205ceb3b0,cf4c1564f1c6f5b2,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,B,A,[[A]],0,,groupsplit_finetuned,,
929821ccb70f1cf9,d009226a4eb39b98,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
b065ee2ccabb84b8,115ff0633395e8fc,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
37fb8b65448eb06b,4ce6722451436a80,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
4a7fc23d82d35279,39746e6b032c5254,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
a8d011623ef87bee,5626d270a79a73cc,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
d7c0151e647e86f1,be280c04be761ed7,d617abf94c85c588,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
0587ca5b3ad1fe1c,8d49a8cb830b3035,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
6d31d98e0791387c,b17c22c74e4dc209,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
b7b86a2ac92cc1c9,f37196c5075f4bd8,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
d88c444bd8d7a845,208ffeb693fa658c,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
e17fbafec8470f59,af632c4008ac1dab,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
3f9d8dc782d07036,6cc9c771ad6ce57f,5ca278fb20c2f040,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
b8480d98cbe78609,d37049639f6d80f8,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,A,[[A]],0,,groupsplit_finetuned,,
2929358b824582fc,8916c0d664c6ef75,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
8ca88160be4f8425,ec38d464058fc39a,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,C,[[C]],0,,groupsplit_finetuned,,
3be99530d2b923d4,ad1b2798706ae348,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
bfbbe78d8f361758,06298d6000e43918,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
0738f345d8a1f9e7,5619f2940b54d11c,35cfdde87e29c7f3,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
1e51f26f29030f11,647a0854efffb227,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
9b0350492c2793de,e5f73f78b0539260,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
9fd4fd8cc0910eb2,26fa977945bfdffe,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,D,[[D]],0,,groupsplit_finetuned,,
aa9f2f39cd47e53f,9e23a15f45d2bb16,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
add736c616674edc,d63e9a2b38d594d3,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
6bc75290e662968b,332b02c747b15171,2a6b00033335798c,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
02d7d3a18bd44574,3b4c1e1d37cd39ac,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
861f58e74da4f7f9,8884cf3eeb46ff61,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
d0da0e65ce56f30c,91b1ddb886ec9eef,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,C,[[C]],0,,groupsplit_finetuned,,
cd4ca849a5c3cf52,45b50ebb6ca6bf0b,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
f97240096c3eacd1,631d74f7bef5a589,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
a4cdc32290d501f0,e24fb38d300ecc76,c775afcdb96c5cb2,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
e47361acd08ac2f3,6d3c1cfed323d862,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
0ea3954d62b2bc86,b4fc75788c13cfe1,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
bfa232cf9dc2a7e3,8af5cf9b61196180,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
767efbc674052876,5f6dc89bb2f8d094,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
1ab3c21d5e959615,944a5b40d227fc53,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
4f83526a7bdf33aa,f500191ef6a2f62d,c47dc391e020a880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,A,[[A]],0,,groupsplit_finetuned,,
21fbf5e70163795d,34419db84c527f78,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
82339900a8ebe63b,7557eb7c2fa9ddc8,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
c1c0ceb914af6149,7e66db6317452746,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,D,[[D]],1,,groupsplit_finetuned,,
4bfbd042aec0d7a6,3d9aacecf9905f14,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
fd73468103f04cb5,fd9501d5404db662,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
768b3928446e81e9,965874d479f38038,2a1b5affcb737fb4,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,A,[[A]],0,,groupsplit_finetuned,,
4dd04217079aad06,6544120b4553f0ec,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
41911618156e6332,03d328c5c99143ec,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
27fa7a76434fd324,6d76302515ba934c,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
7b6ba118369bef6f,a08e9e46f500f6f9,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,A,[[A]],1,,groupsplit_finetuned,,
6b219b254a1bfec0,d7d0f07bacd1b4dc,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
5682b330c733b43f,9f608f7818e99a86,f947f854d880bb22,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
d5eb10ea8940b54c,5f0357d540944d2a,0ecee7128a4396c7,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,B,[[B]],1,,groupsplit_finetuned,,
c48a2a48e1442d8f,aa0b67f8a08a5093,0ecee7128a4396c7,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,C,[[C]],1,,groupsplit_finetuned,,
