item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,marker_found,condition,seed,exemplar_seed
f7730fe4597ac785,46425652bca023df,705826a78472707d,HiToM,high-order,Belief,High-Order False Beliefs (order=2),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
d6bb0590b209aa89,7569a440f502132a,e84c23ba5e817c33,HiToM,high-order,Belief,High-Order False Beliefs (order=4),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
806beb70d7f80d0b,36d2b69551dabf30,01d232b9e9be5571,HiToM,high-order,Belief,High-Order False Beliefs (order=0),D,D,"Let's track the sequence of events and the movements of the watermelon: The watermelon was first moved from the blue_bottle to the green_drawer (by Benjamin), then to the blue_container (by Charlotte). Finally, it was moved to the red_drawer (by Liam). Given these steps, the final location of the watermelon is the red_drawer. This points to option D. [[D",1,5,True,rationale_cot_3shot,,2
654386cdf86fafb2,57971ca62899e8b5,7c734c23c5b12fcc,HiToM,high-order,Belief,High-Order False Beliefs (order=2),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
9f01a1581e99eafa,c0bff80551de88e0,f58e37a9aeae0383,HiToM,high-order,Belief,High-Order False Beliefs (order=2),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
6a9674167e67ab54,b4d6e9e876a20c3a,c1494a2b86e5b8e1,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,C,[[C]],0,5,True,rationale_cot_3shot,,2
f7f2f742dd860fca,c89c73b9fe4d3bad,2fb65cec09d735de,HiToM,high-order,Belief,High-Order False Beliefs (order=2),E,A,"Let's track the movements of the persimmon: The persimmon was initially in the red_basket (line 2). It was then moved by Hannah to the blue_crate (line 3). Hannah then closed the box and put it back in its place (line 4). Therefore, Hannah would think that William thinks the persimmon is in the blue_crate. [[",0,5,True,rationale_cot_3shot,,2
cc53a1f94bdfcad1,5c4026934e236621,231ccaea7aba2907,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,C,"Based on the story provided, the correct answer is C. The cucumber was moved from the green crate to the red container, and then Charlotte thought Benjamin thought it was in the red container. Therefore, the answer is [[C]].",1,5,True,rationale_cot_3shot,,2
5f122e162df0f8dc,ad23397b9b1afed4,3aa33327cbeb5648,HiToM,high-order,Belief,High-Order False Beliefs (order=1),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
643cd868e7b0f414,5576a298a875d803,b016d4b488e7dc12,HiToM,high-order,Belief,High-Order False Beliefs (order=4),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
cb85201e986bd4f4,dcde09fd7ba49abc,dc41bc5c46ce363d,HiToM,high-order,Belief,High-Order False Beliefs (order=3),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
933d81d1b23615f0,5fc1f7bd26098f76,9401c4c2e0bf810d,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
72cafd23ebbbb27b,739cecc0ba1715b8,fb6e6943535ff288,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,C,[[C]],0,5,True,rationale_cot_3shot,,2
789eab05ee293533,8bc2c14758a8c469,9755a9b8ebe59fd7,HiToM,high-order,Belief,High-Order False Beliefs (order=0),D,D,"Let's track the changes in the location of the watermelon throughout the story: Initially in the green_cupboard, then moved to the red_bottle. This indicates the final location. This points to option D. [[D]]",1,5,True,rationale_cot_3shot,,2
f80ca2eadfca9cc5,3ef47e610eef7a82,fb6e6943535ff288,HiToM,high-order,Belief,High-Order False Beliefs (order=3),E,A,[[A]],0,5,True,rationale_cot_3shot,,2
da39bdaa22ce10b9,f7df18dbc7b11399,4f06e5415bb163c4,HiToM,high-order,Belief,High-Order False Beliefs (order=3),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
52f1ae6b7b47d041,915e452e2afe456b,f229ac1341d02475,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,E,[[E]],0,5,True,rationale_cot_3shot,,2
9b8d288c7a2c816c,38ef1d78e5cc6f55,c8ce9a24b3acbd91,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
5f8f16075fbc1134,1b943cd62476f7ef,b63ac48284062d58,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
0bdbac3b155aa5dc,3aa5d73ecd8e77f6,9c91c29d4de0cb67,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
bd1713fb19c687a6,9bfe391526dfc6c0,3f68efd9f9f6b0a4,HiToM,high-order,Belief,High-Order False Beliefs (order=4),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
4d77836ba459c033,cdf69733758e196c,fb87c094c6022450,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
6e131fa1950c0dbe,a982a51533f14e6a,e6ee6472b65fe46b,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
3e04b840d3e3b2c4,018a1ebee6ad8cfd,9401c4c2e0bf810d,HiToM,high-order,Belief,High-Order False Beliefs (order=2),A,C,[[C]],0,5,True,rationale_cot_3shot,,2
3e08330d69432d57,c2b7f005a1c28844,ea06844c2b815e65,HiToM,high-order,Belief,High-Order False Beliefs (order=4),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
e0b6a4ca2616e307,b566f0d053c3cb7d,0d6417eeeabd37f4,HiToM,high-order,Belief,High-Order False Beliefs (order=2),E,E,"Let's reason step by step: From the story, we know that Liam moved the tomato to the green_drawer. However, there is no information suggesting that Liam shared this information with Emma or that Emma thought about it. Therefore, the most logical inference is that Liam thinks the tomato is still in the green_drawer. This points to option E. [[E]]",1,5,True,rationale_cot_3shot,,2
39efbd6d5a4e1716,edd9efdbf42b7a36,94e59bf10010569e,HiToM,high-order,Belief,High-Order False Beliefs (order=1),C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,5,True,rationale_cot_3shot,,2
40e6de94c406a28e,592540ecbb3e5ace,cbfa45fbe5f2e4d6,HiToM,high-order,Belief,High-Order False Beliefs (order=2),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
0852f6aac2fd26ec,5aaecbaacdf8d9c9,779ff9fe838a4aac,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
2a469404ba01f0b4,65bcffb75acbc7e4,041b0aa4f6894c82,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,E,[[E]],1,5,True,rationale_cot_3shot,,2
b59df3aab1043360,f6c6c671d5f5fd35,9d03128b85982a6a,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
c3e1ace5e5839bc1,8476b8045ada8b51,47f4e2864b147f66,HiToM,high-order,Belief,High-Order False Beliefs (order=4),A,D,[[D]],0,5,True,rationale_cot_3shot,,2
a78b52e19656aede,a090dbc701c3452c,73cdb3e3c3cd01b1,HiToM,high-order,Belief,High-Order False Beliefs (order=0),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
baf025630386df61,2044b4cc71c3029b,8053df50341e08e9,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,D,[[D]],0,5,True,rationale_cot_3shot,,2
c7bdce0af3fd9d28,1349e6a9f0b8b191,9497cf9d93bb1161,HiToM,high-order,Belief,High-Order False Beliefs (order=1),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
2fd7445e67c68b86,91c9c69f2ca4d08b,dcdcddd5f37214fe,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,"Let's track the information flow: The cabbage is initially in the green_bucket (lines 2 and 14). However, it moves to the green_crate (lines 18-21 and 32). Therefore, the final location of the cabbage is the green_crate. This points to option C. [[C]]",1,5,True,rationale_cot_3shot,,2
a05749af68e70718,29ec94dd09161f6c,d7ee8ea1898602d1,HiToM,high-order,Belief,High-Order False Beliefs (order=1),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
5fb50016537734c8,b634854ffcdadd1e,565f3cce1257f2d0,HiToM,high-order,Belief,High-Order False Beliefs (order=2),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
02bb03f869d962dc,47ec168d0e9c88d2,2efcb28232e3d353,HiToM,high-order,Belief,High-Order False Beliefs (order=0),B,C,[[C]],0,5,True,rationale_cot_3shot,,2
d6277342c789aa28,cb7b404be99b4548,7fee1305fc730ed8,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,B,[[B]],0,5,True,rationale_cot_3shot,,2
bdb07ecd6c3ab288,f629321d9ed3126e,3aa33327cbeb5648,HiToM,high-order,Belief,High-Order False Beliefs (order=4),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
22aa437ef52e2f88,3fa1d893d9d989a2,c83352670314479c,HiToM,high-order,Belief,High-Order False Beliefs (order=1),D,D,"Let's track the movements of the cherry: Avery moved the cherry to the blue_suitcase (line 7). Since this is the last known location of the cherry, and there is no indication that Avery changed his mind about where the cherry is, we can conclude that Avery thinks the cherry is in the blue_suitcase. This points to option D. [[D]]",1,5,True,rationale_cot_3shot,,2
bd37e8686d416d0c,03a131f0b73b3fe4,565f3cce1257f2d0,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
ff94d786d824161a,1de136e0c64d993b,33a9f039f8e5ef6c,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,D,[[D]],0,5,True,rationale_cot_3shot,,2
3c0e9f2c879daf06,bdbe2ff9eeace162,efd5ac785e0e98e6,HiToM,high-order,Belief,High-Order False Beliefs (order=1),D,D,"Let's track the information provided in the story: The spinach is explicitly stated to be in the ""green_bucket"". This point directly leads to the correct answer. The answer is [[D]].",1,5,True,rationale_cot_3shot,,2
e72ff7fb0a5ed6ce,ce8c78d9217ef85a,f1448650324f79f7,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,"Let's track the information about the sweet_potato: It was initially in the green_bottle, but then it was moved to the blue_bucket by Aiden. Given this sequence, Jacob would still think the sweet_potato is in the green_bottle since he last saw it there before moving to the office. This points to option B. [[B]]",1,5,True,rationale_cot_3shot,,2
5ade6e008714e865,82a36a0d42e8a7b6,70698e2534da87fa,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
48c84665e672b3a8,2afb53e6d44251b9,450eea5525d4ecfd,HiToM,high-order,Belief,High-Order False Beliefs (order=3),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
4d81e7312ad6b23d,f2f4607718c05ffd,59b29b17e3eadfe8,HiToM,high-order,Belief,High-Order False Beliefs (order=4),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
460c8c61ce43dfae,a8a4334342319d22,5ad3fc64474e6111,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,B,[[B]],0,5,True,rationale_cot_3shot,,2
a29a183ec7971e6a,b7ae0c59edeceea2,c62b2ffcc19429ce,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,C,"Let's track the information provided in the story: The spinach was initially in the red_bottle (step 2), but then moved to the green_envelope by Benjamin (step 9). Given this sequence, the most recent and accurate location of the spinach is the green_envelope. This points to option C. [[C]]",0,5,True,rationale_cot_3shot,,2
7e653502cd05fad3,3663a3eda12d68f2,563b79287f2b6e9a,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,C,[[C]],0,5,True,rationale_cot_3shot,,2
8b924463347a0320,c71729b91b63bd89,55584ea54a5c3558,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
2438782c86389a73,bf1016dd0bbe757b,1cea02ff310916f9,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,A,[[A]],0,5,True,rationale_cot_3shot,,2
6f5451def4f7a122,d1e068f4d656b8d6,3f68efd9f9f6b0a4,HiToM,high-order,Belief,High-Order False Beliefs (order=3),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
fc70416a23b40f5a,b3c718994a39773e,083a43b0431efd6e,HiToM,high-order,Belief,High-Order False Beliefs (order=4),A,B,[[B]],0,5,True,rationale_cot_3shot,,2
35a80d26af99af6b,f316923f26afddcd,7a78e9b46fa17522,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
ca7d90a32da751d8,962fe40c4dd28c5f,9c91c29d4de0cb67,HiToM,high-order,Belief,High-Order False Beliefs (order=1),C,B,[[B]],0,5,True,rationale_cot_3shot,,2
c45d6d00b78717e6,24552bf73e270377,4c563d91d8a2df3b,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,"Let's track the sequence of events and actions: The tomato was first moved from the green_bottle to the green_box (steps 2 and 3). Then, it was moved from the green_box to the blue_container (steps 7 and 8). Since the tomato was last seen in the blue_container, the correct location is C. [[C]]",1,5,True,rationale_cot_3shot,,2
2fea3257e0146556,67107733062b6eb6,71113a34200bd6b3,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,"Based on the story provided, Ava moved the watermelon to the green_bottle. Therefore, Ava would think the watermelon is in the green_bottle. The correct answer is B. [[B]]",1,5,True,rationale_cot_3shot,,2
0889f97cb0aaac01,d933603c29615193,8926d6ab2616e003,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,E,"Let's track the sequence of events: Evelyn moves the sweet_potato to the green_drawer (line 10). This means Evelyn knows the sweet_potato is now in the green_drawer. Therefore, the correct answer is E. [[E]]",0,5,True,rationale_cot_3shot,,2
31d6a082a7b95eaf,84a122bea7569756,120a5f2c70c4086d,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,D,[[D]],0,5,True,rationale_cot_3shot,,2
18913fb7f0e3798a,3444e49893075741,70698e2534da87fa,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
c5f67eaf0edcc47f,172f1386f8df2533,a8b3e7de7499a0a7,HiToM,high-order,Belief,High-Order False Beliefs (order=4),D,C,C [[C]],0,5,True,rationale_cot_3shot,,2
ca74bf5ab3af0869,75bb0dcb8966a592,b75a6a7be4ed409a,HiToM,high-order,Belief,High-Order False Beliefs (order=3),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
d1b51fd3decc5c34,d902b672580717d7,e5d42380bce5718f,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
b3505fb158cc976f,c37151ceaa24c96f,3aa33327cbeb5648,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,E,[[E]],1,5,True,rationale_cot_3shot,,2
f3263980c0207c20,f5db8a440ad26cac,bf6c56536c18452d,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
88b17d4e7443e72a,349636af7b2118dc,0005e820fca39d29,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
d1eaca067fb7b6b7,565b8385e2fee9d8,7d37de63aebf0058,HiToM,high-order,Belief,High-Order False Beliefs (order=1),C,C,Let's track the information provided in the story: Logan moved the green_pepper to the blue_crate. This action indicates that Logan believes the green_pepper is now in the blue_crate. This leads to the conclusion that the correct answer is C. [[C]],1,5,True,rationale_cot_3shot,,2
175d94868e67d861,ae36bafbb119bab4,8aea1f5db84b3c84,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
b6bf5b5728b0b702,6ad12684f7eab90a,d818e01b546089ea,HiToM,high-order,Belief,High-Order False Beliefs (order=1),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
b977f09891b10a80,ceaaab4cbdfdeb1f,ac0e62879398e112,HiToM,high-order,Belief,High-Order False Beliefs (order=0),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
c8a9a5b24cff9230,0c03421cec3f51fe,705826a78472707d,HiToM,high-order,Belief,High-Order False Beliefs (order=3),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
ae1e3356ca0c231d,6b3dc2c21a76cc5d,44dc96355277f91f,HiToM,high-order,Belief,High-Order False Beliefs (order=1),E,E,"Let's track the information provided in the story: Charlotte moved the pear to the red_bucket. This means Charlotte knows the pear is in the red_bucket. Given this information, the correct answer is:

[[E]]",1,5,True,rationale_cot_3shot,,2
fcfde125430f2deb,9a1c5b9001b542bb,9fd1174378051a9c,HiToM,high-order,Belief,High-Order False Beliefs (order=4),A,A,"Based on the story, we can infer that Noah thinks Liam thinks Elizabeth thinks Owen thinks the onion is in the red_crate (as this is the last known position of the onion). Therefore, the answer is [[A]].",1,5,True,rationale_cot_3shot,,2
244b34199da3a6f0,da47ca31e90698b0,0005e820fca39d29,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
dd67ff1c76e47488,8121d27871178ba5,e4098d3fb59c9280,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
2f96275213bde9e2,6bc9b7b15b0109ff,8a734cc77628dc60,HiToM,high-order,Belief,High-Order False Beliefs (order=0),D,D,"Let's track the sequence of events: The watermelon moves from the blue_container to the red_pantry and then back to the blue_container. Given these steps, the final location of the watermelon is the blue_container. This leads to the answer being option D. [[D]]",1,5,True,rationale_cot_3shot,,2
b0145d659dade9ec,b60a9bf9a720d2f9,4aa00b5a74337bd4,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,"Let's track the sequence of events involving the cucumber: Evelyn moves the cucumber from the dining room to the red envelope (line 5), then to the green treasure chest (line 11). Given this information, the most recent location of the cucumber is the green treasure chest. This points to option A. [[A]]",1,5,True,rationale_cot_3shot,,2
5f434ed9f4b81a7b,953464fdc8bb1be2,8fc72bdb81d755ba,HiToM,high-order,Belief,High-Order False Beliefs (order=3),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
7f4e0f984a2b8971,87c962c6117ef07c,fe1eac4cd8d06711,HiToM,high-order,Belief,High-Order False Beliefs (order=1),E,E,"Let's track the sequence of events involving the tomato: The tomato was initially moved from the blue_container to the blue_crate by Jackson. Then, Nathan moved it back to the blue_container. Given this sequence, Jackson last saw the tomato in the blue_crate. Therefore, Jackson would think the tomato is in the blue_crate. The correct answer is E. [[E]]",1,5,True,rationale_cot_3shot,,2
048b5bf071749b6e,1b4e0640e378927e,feae001f51ad870f,HiToM,high-order,Belief,High-Order False Beliefs (order=3),D,B,"Based on the story provided, Charlotte moved the potato to the red_bottle and then exited the patio. Since Logan and Benjamin did not move the potato and stayed in the patio, they would not have any idea about where Charlotte placed the potato. Therefore, the correct answer is based on Charlotte's actions. The answer is [[B]].",0,5,True,rationale_cot_3shot,,2
91db06d031a85aba,0266d5ddddcd8211,664e618f4d52f00b,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
24c2174371937821,0f884a91123e9683,b63ac48284062d58,HiToM,high-order,Belief,High-Order False Beliefs (order=1),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
5ba7d8ed3b28367f,4aede376586ef27d,ea06844c2b815e65,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
5deb945bb456e567,fde5dee746025e13,272712d216b8e40b,HiToM,high-order,Belief,High-Order False Beliefs (order=4),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
ef86f317e0a6e1d4,f7cfaf3089862960,a175944f008c8dba,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
826ce071e2ba9c33,da5388d0897e190d,e4098d3fb59c9280,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
7d71269b1f226465,dd97d58288cc5386,450eea5525d4ecfd,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
16b9050e098370c7,84e203ea3f5c7d6c,c0b5adbfdf88cbf3,HiToM,high-order,Belief,High-Order False Beliefs (order=2),B,C,C [[C]],0,5,True,rationale_cot_3shot,,2
a2022a667ccf3659,4ef7c0849f54a8c0,5aeecd18286f1e43,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,C. green_bucket [[C]],1,5,True,rationale_cot_3shot,,2
68623efb9fb4fb60,f14b31df8eb1881b,725d74f5e774999c,HiToM,high-order,Belief,High-Order False Beliefs (order=4),E,B,[[B]],0,5,True,rationale_cot_3shot,,2
66fbd8467cfff25a,0a71522f819fa664,68c6cd0b3d68f164,HiToM,high-order,Belief,High-Order False Beliefs (order=4),B,B,[[B]],1,5,True,rationale_cot_3shot,,2
f42e512a456d0199,b5a4f53f92da565c,04ae4e06d20df95a,HiToM,high-order,Belief,High-Order False Beliefs (order=4),E,C,[[C]],0,5,True,rationale_cot_3shot,,2
d5bb4015f55e6169,2960be9f42bca35f,c2bb5ef1e69e3384,HiToM,high-order,Belief,High-Order False Beliefs (order=0),B,C,C [[C]],0,5,True,rationale_cot_3shot,,2
027f235a169cd5b1,5a1e2f81f5dc8300,6bcbef17f455d6a9,HiToM,high-order,Belief,High-Order False Beliefs (order=2),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
760bcb6078e507c9,5219f69cc71fdc59,0c46504cc02b0489,HiToM,high-order,Belief,High-Order False Beliefs (order=3),A,C,[[C]],0,5,True,rationale_cot_3shot,,2
c6a184ec5a42633c,59d4fd1bdb7f48f0,55584ea54a5c3558,HiToM,high-order,Belief,High-Order False Beliefs (order=2),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
92b3775cb7704afb,ce601ce0fc20bbdd,705826a78472707d,HiToM,high-order,Belief,High-Order False Beliefs (order=1),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
4883288b0e4e9140,3722caa2989fec0c,a3434dd9fbad401d,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
fa239b4a948bfbf4,caa9e594df7f812d,76ee2a602c04de26,HiToM,high-order,Belief,High-Order False Beliefs (order=3),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
13d5f1de31caf407,4a8cee89610afe5b,779ff9fe838a4aac,HiToM,high-order,Belief,High-Order False Beliefs (order=0),D,D,[[D]],1,5,True,rationale_cot_3shot,,2
23c95248ac4f2a83,8bad47371540edf3,acb6e40d7488d6f4,HiToM,high-order,Belief,High-Order False Beliefs (order=0),B,B,"Let's track the information provided in the story: The turnip was initially moved to the blue_cupboard by Owen, but later Avery moved it to the red_envelope. Given this sequence, the most recent movement of the turnip is to the red_envelope. Therefore, the correct answer is:

[[B]]",1,5,True,rationale_cot_3shot,,2
f27c7d773ff5b525,84e37aae2d3798be,44dc96355277f91f,HiToM,high-order,Belief,High-Order False Beliefs (order=0),E,B,"Let's track the information provided in the story: The pear is initially mentioned to be in the red_box (line 2). However, later, Charlotte moves the pear to the red_bucket (line 7). Given this sequence, the correct location of the pear is the red_bucket. This points to option B. [[B]]",0,5,True,rationale_cot_3shot,,2
81adfea6fd1cfe85,59fad2c38eb0dc94,f1448650324f79f7,HiToM,high-order,Belief,High-Order False Beliefs (order=2),C,C,"Let's track the information about the sweet_potato: It starts in the green_bottle (line 2), then Aiden moves it to the blue_bucket (line 9). This means the sweet_potato is now in the blue_bucket. Since Aiden moved it there, he would think Jacob thinks it is in the blue_bucket. Therefore, the correct answer is C. [[C]]",1,5,True,rationale_cot_3shot,,2
182aaf4241b7c988,368760b98796f9e9,768c8aaf2fee2d01,HiToM,high-order,Belief,High-Order False Beliefs (order=2),A,B,[[B]],0,5,True,rationale_cot_3shot,,2
d8fd3657717029ce,c4ef55599f26a782,11ccd4c010d1920f,HiToM,high-order,Belief,High-Order False Beliefs (order=2),A,A,[[A]],1,5,True,rationale_cot_3shot,,2
d5169a752e6d2259,cfa1d349b4869cac,5d25c021d5c81748,HiToM,high-order,Belief,High-Order False Beliefs (order=2),D,E,"Let's track the movements of the potato: The potato was moved by Evelyn, Chloe, Mila, and Isabella. According to the story, Chloe moved the potato to the red_basket, and Isabella moved the potato to the green_bottle. Therefore, Chloe would think that Isabella moved the potato to the green_bottle. This points to option E. [[E]]",0,5,True,rationale_cot_3shot,,2
c23124b131f8fde8,a7e7ac7147e350bc,baa532add988c5af,HiToM,high-order,Belief,High-Order False Beliefs (order=0),C,C,[[C]],1,5,True,rationale_cot_3shot,,2
b0eaf8cc2dc16737,b411082f0eafdd41,278ea6ec77e283aa,HiToM,high-order,Belief,High-Order False Beliefs (order=1),D,C,C [[C]],0,5,True,rationale_cot_3shot,,2
e9cecb2ce58c3ba2,f5e69888f4a62a37,bf6c56536c18452d,HiToM,high-order,Belief,High-Order False Beliefs (order=3),D,C,[[C]],0,5,True,rationale_cot_3shot,,2
