item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,marker_found,condition,seed,exemplar_seed
33012d7d658b47f2,43822c2057fdd990,669dc28d688b4c5c,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: From the story, we understand that Nathan moved the raincoat to the container. Since Nathan loves the pants, he might think that Isla, who hates the t-shirt, would search for the raincoat in the container. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
1359f53d2f722570,68a930cf729422d1,ef2795be4a20a160,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: In the story, the first mention of the turnip is ""The turnip is in the basket."" This directly states the initial location of the turnip. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
448d0e89cb2ca451,eecba916da4f8ea9,d8b30db7e2e1768c,ToMi,location-belief,Belief,Location False Beliefs,C,C,[[C]],1,,True,rationale_cot_3shot,,1
759e1dd06067b06a,330ea390feb1e371,454a63abe5bf9e7b,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: From the story, we know Alexander moved the strawberry to the bathtub. Since Hannah exited the dining room after seeing the strawberry in the bathtub, Alexander would assume she would search there. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
c2b9eb380190477c,0f2a5208c467294d,a24e064ca7ac6dd1,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: From the story, we learn that Jayden moved the watermelon to the drawer. This means the watermelon is currently in the drawer. Given this information, the most likely place Jayden will look for the watermelon is the drawer. Therefore, the answer is D. [[D]]",1,,True,rationale_cot_3shot,,1
9eab682e55fbe4b8,cadbe4011cd245cc,e3ab7f0be0729326,ToMi,location-belief,Belief,Location False Beliefs,B,D,"Let's reason step by step: In the story, Jayden exits the patio after moving the broccoli to the treasure chest. Given that he last saw the broccoli in the bottle, and considering he doesn't remember where he put it, he might look there first. However, the correct answer based on the actions described is D. [[D]]",0,,True,rationale_cot_3shot,,1
e9bec100ca556f6e,c621d895d984658b,ad56209a5f46bb43,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we know that Owen moved the pants to the basket. Since Lily just exited the living room and didn't see this move, she wouldn't know where Owen put the pants. However, based on the options provided, the most logical answer is that Lily thinks Owen searches for the pants in the basket. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
4248f2d1365c02e5,38025d21ed0029a8,5b40c515da1dcff7,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we can see that Nathan was the last person to exit the basement, and he saw Lucas move the onion from the bucket to the box. Therefore, Nathan would think that Lucas searched for the onion in the box. [[B]]",1,,True,rationale_cot_3shot,,1
6abc3b4113b61782,a2354e512622d68f,a797f731dfeccb39,ToMi,location-belief,Belief,Location False Beliefs,A,A,[[A]],1,,True,rationale_cot_3shot,,1
62dab41fc91bfe33,59f891f044f75b5a,003c9e5da7264edd,ToMi,location-belief,Belief,Location False Beliefs,D,D,[[D]],1,,True,rationale_cot_3shot,,1
7f89a8a08a9f7de4,b07eb331ecccc7c3,72f5e76267f509c5,ToMi,location-belief,Belief,Location False Beliefs,D,D,[[D]],1,,True,rationale_cot_3shot,,1
4fb9c9114eb973bb,4ef480a4edac0b71,fa7e58c9860b3903,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
e32e55c683af17ce,d49dafb804fdf927,139b9f32bdf78ba0,ToMi,location-belief,Belief,Location False Beliefs,A,A,Let's reason step by step: I track the sequence of events and the final action regarding the turnip. This points to option A. [[A]],1,,True,rationale_cot_3shot,,1
88c126f3ee800249,c84394166246ead2,1c5bfd64041daf74,ToMi,location-belief,Belief,Location False Beliefs,C,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",0,,True,rationale_cot_3shot,,1
e55c762b9aaefa6b,b2eeb641e81360aa,4cb8fc241b2a123a,ToMi,location-belief,Belief,Location False Beliefs,A,A,[[A]],1,,True,rationale_cot_3shot,,1
fd5c64e0b318beb4,71d5171159cded8c,40fc803d8e679131,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: From the story, we understand that Charlotte moved the green pepper to the box. This means she knows Mason might search for it there. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
a333e9b9f0ee6bce,bf136fce9dee2adf,e5f015074453d195,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: From the story, we know Jacob moved the watermelon to the envelope. This means Jacob thinks the watermelon is in the envelope. However, among the given options, the correct answer is not available. But based on the information provided, the closest answer would be A. [[A]]",1,,True,rationale_cot_3shot,,1
4fdb0fbd25ba7a41,7547810b307b6cb6,41c6107ada559354,ToMi,location-belief,Belief,Location False Beliefs,C,D,"Let's reason step by step: Ava initially moved the banana to the envelope, but later Aiden moved the banana to the treasure chest. Since Aiden is the last person to move the banana, the final location is the treasure chest. This points to option D. [[D]]",0,,True,rationale_cot_3shot,,1
33ab7e21ed169847,f696e452e506183a,dc93bff093ad7183,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: From the story, we know that Aiden moved the radish to the cupboard. This action indicates the last place Aiden had the radish. Therefore, the most likely place Aiden will look for the radish is the cupboard. [[A]]",1,,True,rationale_cot_3shot,,1
68d055f7196350fb,4c51386553b7c233,bd8321660a38a8b1,ToMi,location-belief,Belief,Location False Beliefs,C,A,"Let's reason step by step: From the story, we know Aiden moved the cabbage to the pantry. Mia exits the living room, and there's no indication that Mia knows or thinks about Aiden's actions. Therefore, the most logical inference is that Mia doesn't know where Aiden searches for the cabbage. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
6e3ebbc1c14a6ffb,716cee4ddbd5266e,8d0a220cc20f95e8,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we understand that Oliver was in the laundry and saw the cap in the bathtub. He left the laundry before Amelia did. Since Oliver was the last to see the cap in the bathtub, he would assume that Amelia, who entered after him, would search for the cap in the same place she found it. This points to option B. [[B",1,,True,rationale_cot_3shot,,1
8e853398f0bcb684,7a144b1b124cdae8,aa46d0ca83835394,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track the sequence of events and the movements of the peach. Initially, the peach is in the suitcase. Then Charlotte moves it to the basket. No other movement is mentioned after that. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
bee52ebfc650cd2a,14b466a42bafb870,d8b30db7e2e1768c,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
af8ede7c813210f0,99f3b4e704644c27,08044fc183d8e925,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
b129acc9c290ce0b,68f018223bab568a,bd8321660a38a8b1,ToMi,location-belief,Belief,Location False Beliefs,D,D,[[D]],1,,True,rationale_cot_3shot,,1
22896c999af5bddb,5434db9e6fe5ccfc,341aa9bfe1976def,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: In the story, the pineapple is initially found in the bottle. Alexander then moves the pineapple to an envelope. This means the pineapple started in the bottle. However, since we don't have information about where the bottle was located, the most logical inference based on the given information is that the pineapple was in a bottle. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
a2506b5c3b994514,58f7cb68c5a05397,2a276818eb3cdb8c,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: From the story, we know that James thinks Nathan searches for the lettuce because he is the one who moved the lettuce to the suitcase. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
ffdac4ca2c97bfcf,59639ec975715b1f,5f6705bd9d5150f6,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
f3fd6e9240cba022,500a72c844dac698,11805a163885e65a,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: From the story, we know that Sophia was the last person to enter the TV room and she didn't move anything. Therefore, the persimmon is still in its original place, which is the bucket. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
bd3a513e6d682d2d,0227ec8b2ebecfc7,02640dc17ac13ed8,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access forget which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
01a72476e6c30988,df8a3687332dde52,2fb00015db8b0d53,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we understand that Emily was last seen searching in the back_yard. Liam moved the jacket to the box. Therefore, Liam would think that Emily searches for the jacket in the box. However, since the correct answer isn't provided in the options, the closest logical answer based on the story is B. [[B]]",1,,True,rationale_cot_3shot,,1
5ac9f4dd335ef00c,77dfe0072a712a6c,6999973ea98d74e2,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: In the story, it is explicitly stated that ""The pear is in the cupboard."" Therefore, the correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
9dc1556ff290957a,cc52b3cb566e2426,825bdefd00270bfa,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
c68d5a64d26efa21,0c038da645188975,053069b0a6c0acc4,ToMi,location-belief,Belief,Location False Beliefs,A,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",0,,True,rationale_cot_3shot,,1
cb02708db487543e,00c822c8c63412a1,5bfdc1b4f6c475fd,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
2b9e646f93370f29,37ce037d1b9815e3,d9c1f8f5027aede4,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
993c0ba3e2fae4a7,24f24099a326ccb4,e7bcc4f0a148da64,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: In the story, Charlotte moves the skirt to the bucket. This action indicates that the skirt is now in the bucket. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
96cd1de5f799981a,0eae0002b65d4e9b,a3b412b7b056852a,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
1434337e0b618b4d,c792410709eb238b,4bd67a351c785497,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: In the story, it is mentioned that ""Ava moved the dress to the basket"" initially. However, the candidate answers do not include 'basket'. Given the information provided, the correct answer based on the story is C. [[C]]",1,,True,rationale_cot_3shot,,1
66775cad20a62ab0,8bf4e3ed9c3292be,683d466f65357ad7,ToMi,location-belief,Belief,Location False Beliefs,D,D,[[D]],1,,True,rationale_cot_3shot,,1
fb7f70f3e939bd19,c82fa517a2eb7700,2c2979c6a83476f6,ToMi,location-belief,Belief,Location False Beliefs,B,D,"Let's reason step by step: From the story, we understand that Jack moved the radish from the crate to the bathtub. Since Jack knows he moved the radish, he would think that Nathan searched the crate first. However, since the options don't include 'crate', the most logical answer based on the given choices is D. [[D]]",0,,True,rationale_cot_3shot,,1
399c9a5f1c1b49ea,b767b0ec41bc745c,2be3e8f81fb9804c,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
2d93d4a8c37ec622,08175ca749f86127,f5415aa2644ad52d,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: From the story, we know Ethan moved the lemon to the bucket. Since Oliver and Ethan both left the bedroom, and Oliver entered the workshop, it's reasonable to assume he thinks Ethan might search in the place he last saw the lemon, which was the bucket. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
5d1cb8055fec9133,5ed6a554eff70bd5,28821affed52200f,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: In the story, the cap is initially found in the envelope. This point directly leads to the correct answer. [[D]]",1,,True,rationale_cot_3shot,,1
c73621231719fd13,526d1167c8095934,e6a21849572ac99a,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: In the story, it is explicitly stated that ""The eggplant is in the treasure_chest."" This directly answers the question. Therefore, the correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
888f00fd25c3559e,81f9d02234e79b09,6b5fb33fdb6986fc,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track the sequence of events and actions in the story, focusing on what changes and what remains constant. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
4fd47262d8f4c06f,42f015d3dea39ec7,b5276eaafe95fcb6,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: Initially, the corn is mentioned to be in the crate. This is the first location the corn occupies according to the story. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
6ad0d0e7239a334b,1aa13b66ee3ce8c8,014fff3e5de48e07,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
c8022092f974f9ee,ea9128b71fa488fb,5db415b013ace924,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
d673310f40ae7645,c0841d966fb66336,c38ad2bf386a7bb8,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: From the story, we understand that William moved the plum to the basket. Since Nathan entered the bathroom after William did, he would be aware of this action. However, the question asks about William's thought process. Given the information provided, the most logical inference is that William thinks Alexander will search for the plum in the basket. This points to option A. [[",1,,True,rationale_cot_3shot,,1
04172daa68fe1bd8,5bbbc169e706e956,10a8a827d2d11d6c,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
88a2b2104bb17e3b,77da76028d1386e5,6d85ce7f44259489,ToMi,location-belief,Belief,Location False Beliefs,C,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",0,,True,rationale_cot_3shot,,1
c1cc0d24bd396fbb,60e569882cd68291,11acb80746e12dff,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
83f0f44bafd2c699,3bcfe8d615119219,451bf1b23ace9e24,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: In the story, it is explicitly stated that ""Jack moved the turnip to the basket."" This means the turnip is now in the basket. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
9794f584e4a739ff,846414e105df3dc1,30958edc662a4573,ToMi,location-belief,Belief,Location False Beliefs,D,B,"Let's reason step by step: From the story, we understand that Noah moved the underpants to the cupboard. Jack searched for the underpants in the drawer before he left. Given this sequence, Jack would still be searching in the drawer where he last saw the underpants. This points to option B. [[B]]",0,,True,rationale_cot_3shot,,1
24b56a892aa1c130,464d749fce201532,5b9de87e4a11bdac,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: In the story, we see that Oliver moved the peas to the container. However, there is no information provided about William's thoughts or actions regarding where Oliver might search for the peas. Therefore, based on the given information, the most logical answer is that William does not know where Oliver searches for the peas. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
2d6e734525ffa709,5b0b4c024c4449dd,fbf4fe7b2a05c5bf,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
112765f3469a2339,92f37345a9762607,fd4c271911e7a110,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: From the story, we know that Jackson moved the trousers from the bucket to the crate. This means the last known location of the trousers was the crate. Therefore, Jackson will look for the trousers in the crate. The correct answer is C. [[C]]",1,,True,rationale_cot_3shot,,1
699d93264feeead4,65137f34e74a2a8d,da9f4d5d98253c9f,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
301ebfd144dc4bb2,2b16713e76964bff,ced831138395e8d0,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: From the story, we understand that Mia and Ava both enter the laundry, and Ava moves the lettuce from the box to the envelope. Mia exits the laundry after Ava does. Mia knows that Ava moved the lettuce to the envelope. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
5dd3f6c44df7edc2,661c2f2d92b684e1,1cc040644b0bd02e,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
12eebf58db6d2080,c4f92a5a2f8ddfb8,5a35484960341d55,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: In the story, it is explicitly stated that ""The pants is in the envelope."" This directly answers the question. Therefore, the correct answer is C. [[C]]",1,,True,rationale_cot_3shot,,1
daf16016b8ccefc1,3525dcb678529401,a60f6b5f521e9651,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
eaa40d4fbd773d2a,89e72592eb0cb13b,d42723cbcf5cdc8d,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
9ae30ae36d65c954,58403340e33b13b3,6fcc1ed037979218,ToMi,location-belief,Belief,Location False Beliefs,A,A,"Let's reason step by step: In the story, it is explicitly stated that ""The potato is in the suitcase."" Abigail moved the potato to the drawer, but this does not change the initial location. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
2b7e694fc14f2219,577b7d732ee62be2,6f37579750fb0dab,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
c642934d5deb9470,932614bcb03a565d,64965d152fe65362,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
c8e2809907db4746,9824aba324e48a88,1aef622ad997cb15,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
5703fc75055da256,9f17a80fc5fd308a,bad3679d1f6a61b3,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
95312fe54337ae00,983d5ed48a820cd7,74ad6d06c6cc54c4,ToMi,location-belief,Belief,Location False Beliefs,D,A,"Let's reason step by step: From the story, we know Oliver saw the pineapple in the pantry and then moved it to the bottle. Since Oliver was present when the pineapple was moved, he would logically think that Aiden searched for the pineapple in the bottle. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
367d10137e6157d9,e7284d1e51ce61b1,efaacb21898210a2,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we know that Isabella moved the skirt from the container to the bathtub. Therefore, the most logical place Evelyn would look for the skirt is the bathtub. [[B]]",1,,True,rationale_cot_3shot,,1
19aef34fa12c1d38,6587213f04d99c6e,5609e2d06fc8ea67,ToMi,location-belief,Belief,Location False Beliefs,B,D,"Let's reason step by step: From the story, we understand that Aiden thinks Carter might search for the carrot in the places he was last seen searching. Carter moved the carrot to the treasure_chest after leaving the hall. Therefore, Aiden would think Carter searches for the carrot in the treasure_chest. [[D]]",0,,True,rationale_cot_3shot,,1
b7717371a70d93ad,16431cc41d269fba,ced831138395e8d0,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: From the story, we understand that Ava moved the lettuce from the box to the envelope. Since Ava is the last person to move the lettuce, she would think that Mia searches for the lettuce in the envelope. [[C]]",1,,True,rationale_cot_3shot,,1
efdcbcd3285e1e27,a51195308126c187,ffce16802c32cc88,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
ea4c4ba29607a53d,8e2ce303577a4851,33ac02bdce99536e,ToMi,location-belief,Belief,Location False Beliefs,D,D,[[D]],1,,True,rationale_cot_3shot,,1
f1ae0a0c4fc2c1a4,2c8c83c9417d3801,f389674a9238c678,ToMi,location-belief,Belief,Location False Beliefs,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
1f4d255f5a6db8c8,88aae043debca5b4,5a35484960341d55,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
404738ae85585925,d0aa58c728e7235e,39dcd6f9672eb10e,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
c4bff5f05dbf5949,c0d1b94fed18c897,2fb00015db8b0d53,ToMi,location-belief,Belief,Location False Beliefs,C,C,[[C]],1,,True,rationale_cot_3shot,,1
8910d5996b556f75,ebbdbb00feba9e64,b2e96864914a394d,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: From the story, we know that Evelyn moved the lime to the crate. Therefore, she will look for the lime in the crate. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
cba122fb77bc74d2,78f94367838de500,32fe648a151c3cf0,ToMi,location-belief,Belief,Location False Beliefs,A,C,"Let's reason step by step: Ava and Emma both move the slacks from the bucket to the crate. Ava exits the garden, but Emma still thinks she might search for the slacks in the bucket. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,1
f9097ac1df27f56a,d64c437af0cb6ed7,5dcdebdf7f621dbf,ToMi,location-belief,Belief,Location False Beliefs,A,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,1
87de08a680ca76ef,8464bceb32990ff7,35e1046c8947baf4,ToMi,location-belief,Belief,Location False Beliefs,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
ae893fdd84c6c0b3,e6076f7c53ff3e72,a24e064ca7ac6dd1,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: From the story, we can see that Hunter was in the workshop when Jayden moved the watermelon to the drawer. This means Hunter saw Jayden move the watermelon to the drawer. Therefore, Hunter thinks that Jayden searches for the watermelon in the drawer. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
1eeb4671bbe510a7,dbe1d68a84ed220d,d314e475d59d9b54,ToMi,location-belief,Belief,Location False Beliefs,D,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",1,,True,rationale_cot_3shot,,1
ee97c1e014aadb09,a05b37da8f63e1ec,60923681b970c914,ToMi,location-belief,Belief,Location False Beliefs,A,D,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option D. [[D]]",0,,True,rationale_cot_3shot,,1
