item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,marker_found,condition,seed,exemplar_seed
5bd919502ea198b3,e483bc9caa937fad,6bdabd0491e289c8,SocialIQa,social_cs,Mixed,Mixed,A,C,"Based on the story provided, the most logical inference is that Taylor has just proven a point, so the next action would likely be related to continuing the discussion or activity. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,2
33429426838f936e,d1c80a19561e5458,3dc6d14ec0fa35d4,SocialIQa,social_cs,Mixed,Mixed,A,B,[[B]],0,,True,rationale_cot_3shot,,2
0f1237cb55954431,35c4835beef80e7a,fb65dc7b26fdde2d,SocialIQa,social_cs,Mixed,Mixed,B,B,[[B]],1,,True,rationale_cot_3shot,,2
cab57dcfac13e776,1e1e0d7c99131a2e,8f44066c293b8bfb,SocialIQa,social_cs,Mixed,Mixed,A,A,Let's reason step by step: Kai being scared and sitting in Austin's lap implies that Kai needed to be scared first. This points to option A. [[A]],1,,True,rationale_cot_3shot,,2
ddc50c19995e32eb,17debc2d22efb450,e6e4f3be1192e533,SocialIQa,social_cs,Mixed,Mixed,A,C,"Let's reason step by step: Given the context, the most likely action for Kendall would be to listen and understand the situation rather than focusing on revenge or ignoring the issue. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,2
cbdfd81a579f3d6f-1,bb25d87870570420,756f97a49b8724c9,SocialIQa,social_cs,Mixed,Mixed,B,B,"Based on the context provided, the most likely answer is that their friend will want to thank Taylor for the generosity. Therefore, the answer is [[B]].",1,,True,rationale_cot_3shot,,2
02eb2fab773b2d31,0cdd9b813a2a04e9,b488518380b54c82,SocialIQa,social_cs,Mixed,Mixed,A,C,"Let's reason step by step: Sasha said she gave the man ""her two cents and let him have it,"" which implies she was giving the man her opinion strongly and perhaps even harshly. Given this context, the man would likely feel frustrated. [[C]]",0,,True,rationale_cot_3shot,,2
0363dcc40ea4d3e4,ba29ef3a48e52cfd,e1fad78f4929cc17,SocialIQa,social_cs,Mixed,Mixed,C,C,"Based on the story provided, the most logical inference is that Lee will want to ask for help. [[C]]",1,,True,rationale_cot_3shot,,2
dbd75f34f6871a88,cca6a0b460d31953,ff88281116690852,SocialIQa,social_cs,Mixed,Mixed,A,C,"Let's reason step by step: Based on the story, Bailey had second thoughts about the date, indicating anxiety and guilt. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,2
e32aeea72aa313b0,fd91b045c85af4d0,537512b9d51265f5,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: Given the context, Skylar might want to negotiate or find a compromise. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
75a665a2da5a50fd,c35636206cf032b3,b8b4ce8160802092,SocialIQa,social_cs,Mixed,Mixed,B,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,2
6b5b26f2958a5415,16a7fcb1ebe9e6ee,0e4f9c0cc970f397,SocialIQa,social_cs,Mixed,Mixed,A,A,Let's reason step by step: Robin's action of taking into account mitigating factors shows careful consideration and thoughtfulness. This points to option A. [[A]],1,,True,rationale_cot_3shot,,2
bc7ca0c4f59bbce6,5cb1fc48f7e38827,d23fcc5abdac6e0d,SocialIQa,social_cs,Mixed,Mixed,A,B,"Based on the story provided, Jordan feels ""over"" the relationship with Kendall. [[B]]",0,,True,rationale_cot_3shot,,2
20ba1ec6b6baabf1,e61b145253ac5c5e,e26b522a0d8a98bc,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
8ced7b47b228d86d,695b794602e798e4,68fca9f980401d6d,SocialIQa,social_cs,Mixed,Mixed,C,B,"The story doesn't provide enough context to definitively choose between the options, but based on Cameron giving Casey a pep talk and Casey feeling a sense of belonging, the most likely action is to stay involved. Thus, the answer would be:

[[B]]",0,,True,rationale_cot_3shot,,2
ac3d54624b495ca5,5d55fe5ed22df509,31ef9f5243c97de4,SocialIQa,social_cs,Mixed,Mixed,A,D,"Let's reason step by step: However, based on the context provided, none of these outcomes (kissing, running away, hitting) are logically certain or implied. This points to option D. [[D]]",0,,True,rationale_cot_3shot,,2
e2fe7b2bc445d1ad,965a8f68315071e8,cdeb934405a64683,SocialIQa,social_cs,Mixed,Mixed,A,B,"The story does not provide enough information to determine what will happen to Tracy. Therefore, the most appropriate answer is:

[[B]]",0,,True,rationale_cot_3shot,,2
a22892d123ef571c,9818b4e14b2a35da,50b5d8eb2978aba1,SocialIQa,social_cs,Mixed,Mixed,B,B,[[B]],1,,True,rationale_cot_3shot,,2
9d8311adbf4baf32,736d5408bdb2b4a0,73570b50ebcdeea0,SocialIQa,social_cs,Mixed,Mixed,A,A,"Based on the story provided, Remy is likely to be in a state of shock and fear. Therefore, the most logical action Remy would want to take next is to call the police. [[A]]",1,,True,rationale_cot_3shot,,2
34bcd8c9bce8c2d8,ee863d87a397caa0,4df8079ed723bf54,SocialIQa,social_cs,Mixed,Mixed,B,C,"Let's reason step by step: Based on the context provided, Aubrey having an answer sheet hidden on her desk suggests she might be cheating. However, without more context, we can't definitively know her feelings. But among the given options, the closest inference is that she might feel like a cheater. [[C]]",0,,True,rationale_cot_3shot,,2
9f1557486ca231e4,69f4dc297a4513d8,6ddf136cbe2a62f3,SocialIQa,social_cs,Mixed,Mixed,B,C,"Based on the story about Robin taking a very long time to clean the windows, the most fitting description would be that Robin is tired. [[C]]",0,,True,rationale_cot_3shot,,2
00bf1b5904d3bbf1,4da22481d29a9183,991992203374540f,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Given that Alex gave birth, the natural inclination for Sasha (the baby) would be to keep the baby. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
7d441d7f89aae722,9d2101c44ff5f479,bed771cf3eb6e948,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Aubrey's action of feeding Tracy's kids spaghetti shows care and concern, which would likely make Tracy feel relieved. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
1d6f081492590b6c,28cbd84481742b23,fd6d7050819ed166,SocialIQa,social_cs,Mixed,Mixed,C,C,"Based on the story provided, Kai was injured in an accident and has to stay in bed for several hours a day. This suggests Kai would be unmotivated to do anything. [[C]]",1,,True,rationale_cot_3shot,,2
79735a2db89261f7,fb5e3766e5679cb0,aa0e6031636b9960,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
4f3292c70d18d859,979dc17fe4cd7890,e83a343b72530a48,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's track the information provided in the story and the context. The story doesn't provide any indication of why Robin built the snowman or how the snowman was named. However, based on typical human behavior, the most logical next action would be to interact with the creation. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
258aada1a776d97f,6185094dae72212e,b550b4d5fe1f2753,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: In the story, Bailey is at his friend's house and the house next door catches on fire. This implies that the people in the burning house are the ones next door, not Bailey or his friend. Therefore, the correct answer is that the people in the burning house (Others) will lose their home in the fire. This points to option B. [[B",1,,True,rationale_cot_3shot,,2
91ee838359282185,5ab77e7d1f58a8a3,74ecb365191c5107,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: Based on the context provided, Casey has just shared their problems with the mail person. It's unlikely that Casey would want to be pushy, rude, or immediately say goodbye. This suggests the most likely behavior is to simply end the interaction. Therefore, the answer is B. [[B]]",1,,True,rationale_cot_3shot,,2
576e0000d43087f6-1,ff902fd030851fed,1a804efd216416e2,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Based on the story, Riley's distrustful nature suggests he will likely question Jesse. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
5e4f84f56963b827,a042980fb0677b09,61ab2c29be290636,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: Given the context of Quinn breaking into and stealing a jacket from Ash's locker, the most likely feeling Quinn would have afterwards is shame. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,2
a9e751ad162b7bbf,640d4af54641e074,beb2fff9b9dfc8b0,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: Given the context that Taylor made a video game based on their family's experience, the logical next step would be to have people test the game to ensure it meets their expectations. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
5be4c5cc81a2b9dd,31b1390c9d4ffbc0,ea8d3b7077b88cd1,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's track the information provided in the story: Sasha was asked to join the revolution. Given this context, the logical step before being asked to join would be to prepare oneself. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
083d8be4ccfecca3,47b2007e7e523285,b53e3adff7097333,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's track the information provided in the story: Ash fell off his bike and broke his ankle, and Alex checked on him. Given this context, the most logical outcome is that Ash needs medical attention. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,2
ffe11158a2cec611,1b2e339035aaf058,13ed21250971eb03,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's track the information provided: Jan took the kids to NYC and saw a Broadway play. However, the story doesn't provide enough context about the ""Others"" to determine their next actions. But based on common social behavior, they might want to do option A. [[A]]",1,,True,rationale_cot_3shot,,2
eb0a8655c68a4e94,c8fa7e446bb3cdb0,7d654e3610fce889,SocialIQa,social_cs,Mixed,Mixed,A,A,"Based on the context provided, Cameron has already called the dentist due to their tooth break. Therefore, the most logical next step would be to actually go to the dentist. The answer is:

[[A]]",1,,True,rationale_cot_3shot,,2
1d75d6c119326614,f2b336e26bf231e2,718d80ad980347c1,SocialIQa,social_cs,Mixed,Mixed,A,A,"Based on the story provided, the most likely description of Cameron is:

[[A]]

Cameron was bored out of his mind, which suggests he left the show early due to being uninterested or unhappy with the experience. This implies he might be upset about wasting time or money on the ticket.",1,,True,rationale_cot_3shot,,2
b10f3f7744eff0ae,12abbd58c7ce8980,4d81f24ee87522c5,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's track the information provided in the story: Tracy is described as ""crowded around them"" and ""wanted to intimidate them a lot."" This suggests Tracy is aggressive. 

Given this context, the most likely answer is:

[[B]]",1,,True,rationale_cot_3shot,,2
f8b3f85f0d5909f9,63838476f523144b,70bbcf7517eaf2b7,SocialIQa,social_cs,Mixed,Mixed,B,B,"Based on the story provided, the most logical answer is that Quinn hesitates because they are preparing for potential disappointment. Therefore, the answer is B. [[B]]",1,,True,rationale_cot_3shot,,2
ba7ad13198ff428f,47863f9b4a012a41,4436e9621b52f4bc,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's track the information: Sydney made some friends after moving to a new small town. This implies Sydney needed to be in the new town to make friends. Therefore, the correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,2
3a9d478097bff3e2,10929b717a101c5f,6fb836c5513f43b6,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's track the information: The story only tells us that Casey was hungry and put food in the oven to cook. It doesn't provide any information about others' feelings. However, based on the context, the most logical inference is that others might feel that Casey knows how to cook. 

The answer is: [[C]]",1,,True,rationale_cot_3shot,,2
37db566c689c9440,66ff68325ec18333,676336e3866e81ec,SocialIQa,social_cs,Mixed,Mixed,B,B,"Based on the context provided, Bailey feels bad about being late but there is no information suggesting she wants to ask for an apology or go to the dentist. Therefore, the most logical inference is that Bailey will want to be on time next time. [[B]]",1,,True,rationale_cot_3shot,,2
945e060c65d6572f,90c28b0e5ce50afb,9ce3f4f921c0af4f,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Given that Alex was pleased with Sasha's service, the most logical next action would be to hire her again. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
b5c95431e0806361,a8d2e523d43e7b68,2be1a621b7ecd78b,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: Given the context of Sydney's tears of joy and exclamations of how beautiful it was, the most logical and common reaction would be to express gratitude. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,2
996e313080eb8cd3,b211da7eb5cd4aa3,e962d010e4528288,SocialIQa,social_cs,Mixed,Mixed,A,C,"Let's reason step by step: Given the context that Casey is the best singer in the band, the most likely outcome is that Casey will become famous. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,2
b0cc57726bd4714a,e23ebc04c2a6c7e4,e29521cb4ab0f24f,SocialIQa,social_cs,Mixed,Mixed,C,C,"Based on the story provided, the most fitting description for Cameron would be that he enjoys being outdoors. This leads us to select option C. [[C]]",1,,True,rationale_cot_3shot,,2
9c53bdebac9955b4,d238de68b8c05197,1009d99f1fd36706,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: From the story, we know that Jan called up Quinn's friends without informing Quinn. This implies that Quinn might feel betrayed. [[C]]",1,,True,rationale_cot_3shot,,2
7df6a338fc6e6e96,bda3327143b94ec7,74cff3fca2a7afad,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's track the information: Remy took the suggestion seriously because it came from their manager. This implies cooperation rather than defiance. Therefore, the correct answer is C. [[C]]",1,,True,rationale_cot_3shot,,2
4ff66ec21263cc5d,0a95d278e8ec3e19,9db790390f0438c1,SocialIQa,social_cs,Mixed,Mixed,C,C,[[C]],1,,True,rationale_cot_3shot,,2
3cc1c20c9d38e142,784f90f12d1883c2,ba594260dae0af4a,SocialIQa,social_cs,Mixed,Mixed,C,C,"Based on the context provided, the most logical inference is that Austin would want to dispose of the body. Therefore, the answer is:

[[C]]",1,,True,rationale_cot_3shot,,2
d69c80b0fcc204ef,b249c2ec95a42928,929ee66ee5a010cb,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Based on the story, Aubrey understands Remy better over time, indicating a positive relationship. This suggests the most likely outcome is becoming good friends. [[C]]",1,,True,rationale_cot_3shot,,2
75ceb1128d608392,a9966a5c55f072cf,65a60688a1309b2e,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,2
a5b9091cd3e648c0,fd0d48953c6fe39d,5fc6596d3e6a880a,SocialIQa,social_cs,Mixed,Mixed,C,C,"Given the context of Quinn being in the park with friends, the most likely next action is to engage in a common activity. Therefore, the answer is:

[[C]]
However, since ""catch the frisbee"" is not an option, we need to choose the closest plausible action. The correct answer based on the given options is:

[[C]]",1,,True,rationale_cot_3shot,,2
d7a63295f8c2be96,be7746fb01324cfd,ff6d1a36fe42d7a2,SocialIQa,social_cs,Mixed,Mixed,A,B,"Based on the story provided, the most logical inference is that Quinn will want to have more space. Therefore, the answer is:

[[B]]",0,,True,rationale_cot_3shot,,2
aabaa333f98b0383,d826617f5d3ee96e,960e731b8e87736e,SocialIQa,social_cs,Mixed,Mixed,B,B,"Based on the story, Austin wanted ice cream instead of the chocolate cake with sprinkles, indicating he was not happy with the offer. Therefore, the most fitting description would be frustrated. The answer is [[B]].",1,,True,rationale_cot_3shot,,2
c361ab897232eff1,9dfa7e72799d6365,3d61da8138751752,SocialIQa,social_cs,Mixed,Mixed,B,B,[[B]],1,,True,rationale_cot_3shot,,2
5d8e83ca72afb3ef,592215009973e6cf,ed74bbab2db4994b,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
b27db6091bddf25e,f24ce0d8822c9d0a,24df22e35c86e2c3,SocialIQa,social_cs,Mixed,Mixed,B,B,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,2
79c1718a13181fcc,92dab234cfdad472,63fc2ff2f42b2600,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: Given that Austin predicted the virus would be found in patients in the hospital, the logical next step would be to test them. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
0b1bc8e45de68c56,498916703e2ef460,48e3490ff379f86d,SocialIQa,social_cs,Mixed,Mixed,B,C,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,2
b19d6bdc812a2322,76fa5b56065b30a5,76297f8972b95ce9,SocialIQa,social_cs,Mixed,Mixed,C,C,"Let's reason step by step: Based on the context provided, Jordan talking behind Ash's back suggests a motive of betrayal or negative intent towards Ash. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,2
55617087765b437f,a2ff9bb161df7f6a,9cf29a3761f27b59,SocialIQa,social_cs,Mixed,Mixed,A,A,"Let's reason step by step: I track who has access to which information in the story, then check what the relevant character would infer given only what they observed. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,2
bae15a6ecbd12d92,ae5514fe760d5441,beece8b6dc5507c1,SocialIQa,social_cs,Mixed,Mixed,B,B,"Based on the story, Riley gave Jesse a scornful look after a mishave, which suggests Riley was annoyed. Therefore, the answer is [[B]].",1,,True,rationale_cot_3shot,,2
